application_id,skill_match_score,experience_gap,skill_coverage_ratio,gpa_normalized,projects_normalized,internships_normalized,hackathons_normalized,research_normalized,certification_gap,education_match,specialization_match,seniority_match,leadership_experience,fit_score,fit_label
A006212,0.1,0.1958042,0.3080544,0.375,0.5,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,13.75,0
A006213,0.0,0.41958043,0.0,0.985,0.625,0.25,0.6,0.0,0.25,1.0,0.0,1.0,0.0,56.97,1
A006214,0.4,0.6013986,0.61558574,0.17,0.75,0.5,0.2,0.3333,0.0,0.0,0.0,0.0,0.0,48.95,1
A006215,0.2,0.3216783,0.61558574,0.37,0.5,1.0,0.2,0.3333,0.0,1.0,0.0,1.0,0.0,56.2,1
A006216,0.0,0.66433567,0.69246864,0.005,0.625,0.75,0.4,0.0,0.5,0.0,0.0,0.0,0.0,41.68,0
A006217,0.4,0.1958042,0.7693515,0.905,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,50.05,1
A006218,0.0,0.5174825,0.23064853,0.775,0.5,0.25,0.2,0.0,0.0,0.0,0.0,1.0,0.0,39.25,0
A006219,0.2,0.55244756,0.61558574,0.305,0.5,0.5,0.0,0.0,0.25,1.0,0.0,0.0,1.0,57.55,1
A006220,0.3,0.34965035,0.92311716,0.01,0.75,0.5,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,43.85,0
A006221,0.1,0.46853146,0.07688285,0.15,0.375,0.25,0.4,0.6667,0.25,1.0,0.0,1.0,1.0,50.88,1
A006222,0.0,0.27272728,0.1537657,0.76,0.375,0.5,0.2,0.0,0.25,1.0,0.0,0.0,1.0,43.98,0
A006223,0.1,0.6853147,0.7693515,0.175,0.875,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,48.13,0
A006224,0.2,0.36363637,1.0,0.32,0.375,0.25,0.6,0.3333,0.0,0.0,0.0,1.0,1.0,40.58,0
A006225,0.0,0.6363636,0.07688285,0.36,0.75,0.0,0.4,0.3333,0.25,0.0,0.0,0.0,1.0,42.85,0
A006226,0.0,0.48251748,0.23064853,0.925,0.75,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,43.5,0
A006227,0.0,0.4965035,0.8462343,0.145,0.375,0.0,0.6,0.6667,0.0,0.0,0.0,1.0,0.0,30.83,0
A006228,0.0,0.4755245,0.61558574,0.08,1.0,0.75,0.4,0.0,0.0,0.0,0.0,1.0,0.0,36.8,0
A006229,0.1,0.55944055,0.23064853,0.25,1.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,1.0,38.5,0
A006230,0.1,0.6433566,0.1537657,0.655,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68,0
A006231,0.1,0.3146853,0.23064853,0.405,0.875,0.25,0.4,0.0,0.25,0.0,0.0,1.0,1.0,43.43,0
A006232,0.2,0.23076923,0.8462343,0.435,0.5,0.5,0.2,0.0,0.0,1.0,0.0,0.0,1.0,37.35,1
A006233,0.4,0.2937063,0.8462343,0.025,0.625,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,45.38,0
A006234,0.2,0.3986014,0.61558574,0.105,0.5,0.25,0.6,0.0,0.0,0.0,0.0,1.0,0.0,31.55,0
A006235,0.1,0.28671327,0.3080544,0.065,0.375,0.5,0.6,0.0,0.0,1.0,0.0,0.0,0.0,42.02,0
A006236,0.3,0.57342654,0.92311716,0.405,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.3,1
A006237,0.2,0.34265736,0.38493723,0.765,0.625,0.5,0.6,0.0,0.25,1.0,0.0,1.0,0.0,61.78,1
A006238,0.2,0.23776224,0.3080544,0.81,0.125,0.5,0.8,0.0,0.0,1.0,0.0,0.0,0.0,47.73,0
A006239,0.4,0.45454547,0.61558574,0.08,1.0,0.5,1.0,0.3333,0.0,0.0,0.0,1.0,0.0,49.3,0
A006240,0.1,0.55244756,0.8462343,0.18,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0
A006241,0.0,0.23776224,0.8462343,0.67,0.5,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,41.2,0
A006242,0.0,0.34265736,0.07688285,0.5,0.375,0.25,0.8,0.6667,0.0,1.0,0.0,1.0,0.0,41.87,0
A006243,0.2,0.4755245,0.92311716,0.765,0.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,52.65,1
A006244,0.2,0.6503497,0.7693515,0.485,0.625,0.75,0.8,0.3333,0.25,0.0,0.0,0.0,0.0,53.48,1
A006245,0.0,0.44055945,0.69246864,0.91,0.75,0.75,0.2,0.0,0.0,0.0,0.0,1.0,0.0,51.35,1
A006246,0.2,0.20979021,0.8462343,0.005,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.3,0
A006247,0.3,0.6853147,0.69246864,0.11,1.0,0.5,0.4,0.3333,0.0,0.0,0.0,0.0,1.0,46.1,0
A006248,0.2,0.35664335,0.92311716,0.075,0.375,0.0,0.6,1.0,0.0,0.0,0.0,1.0,1.0,45.13,0
A006249,0.2,0.6293706,0.8462343,0.785,0.625,0.5,0.0,0.6667,0.25,0.0,0.0,0.0,0.0,55.48,1
A006250,0.1,0.24475524,0.1537657,0.01,0.5,0.25,0.6,0.3333,0.0,1.0,0.0,0.0,0.0,29.6,0
A006251,0.0,0.53846157,0.3080544,0.83,0.625,1.0,0.6,0.0,0.5,1.0,0.0,0.0,0.0,58.43,1
A006252,0.3,0.21678321,0.92311716,0.025,0.375,0.5,0.2,0.3333,0.0,1.0,0.0,0.0,1.0,35.12,0
A006253,0.1,0.18881118,0.61558574,0.305,0.125,0.25,0.6,0.0,0.25,1.0,0.0,0.0,1.0,34.67,1
A006254,0.0,0.2937063,0.1537657,0.995,0.625,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,35.08,0
A006255,0.1,0.24475524,0.61558574,0.66,0.375,0.5,0.4,0.3333,0.0,0.0,0.0,0.0,0.0,28.98,0
A006256,0.2,0.28671327,0.7693515,0.745,0.375,0.5,0.0,0.3333,0.5,0.0,0.0,0.0,0.0,44.83,0
A006257,0.3,0.2027972,0.7693515,0.25,0.625,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,36.12,0
A006258,0.3,0.33566433,0.8462343,0.585,0.625,0.5,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,62.47,1
A006259,0.2,0.5174825,0.69246864,0.07,0.25,0.0,0.2,0.3333,0.0,1.0,0.0,1.0,0.0,51.95,1
A006260,0.2,0.48951048,0.69246864,0.465,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.4,0
A006261,0.3,0.30769232,1.0,0.975,0.125,0.5,0.0,0.0,0.75,1.0,0.0,1.0,1.0,59.88,1
A006262,0.2,0.6923077,0.5387029,0.52,0.625,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,45.33,1
A006263,0.1,0.55244756,0.3080544,0.02,0.375,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,42.08,0
A006264,0.1,0.3846154,0.1537657,0.86,1.0,0.25,0.2,0.3333,0.0,0.0,0.0,1.0,1.0,45.6,0
A006265,0.3,0.3846154,0.38493723,0.71,0.375,0.0,0.2,0.0,0.25,1.0,0.0,1.0,1.0,62.47,1
A006266,0.0,0.6013986,0.5387029,0.07,0.375,0.5,0.4,0.3333,0.0,0.0,0.0,0.0,0.0,32.08,0
A006267,0.4,0.54545456,0.38493723,0.475,0.375,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,57.12,0
A006268,0.1,0.20979021,0.4618201,0.885,0.25,0.75,0.6,0.3333,0.0,1.0,0.0,0.0,1.0,36.6,0
A006269,0.2,0.48951048,0.7693515,0.665,0.375,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.03,1
A006270,0.0,0.54545456,0.0,0.29,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,40.65,0
A006271,0.1,0.55944055,0.1537657,0.35,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,44.38,0
A006272,0.2,0.5034965,0.4618201,0.515,0.25,0.75,0.4,0.0,0.5,0.0,0.0,1.0,1.0,44.4,0
A006273,0.1,0.5034965,0.69246864,0.9,0.625,0.5,0.4,0.6667,0.0,1.0,0.0,1.0,1.0,60.62,1
A006274,0.0,0.57342654,0.1537657,0.405,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05,0
A006275,0.3,0.62237763,0.07688285,0.765,0.5,1.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,52.65,1
A006276,0.1,0.46853146,0.61558574,0.545,0.625,0.25,0.4,0.0,0.0,1.0,0.0,1.0,0.0,48.08,0
A006277,0.1,0.7202797,0.3080544,0.295,0.25,1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,39.2,0
A006278,0.0,0.44755244,0.07688285,0.46,0.75,0.25,0.8,0.6667,0.0,1.0,0.0,1.0,0.0,52.35,1
A006279,0.1,0.6083916,0.1537657,0.275,0.375,0.25,0.4,0.0,0.5,0.0,0.0,0.0,0.0,44.62,0
A006280,0.0,0.48251748,0.23064853,0.23,0.625,0.25,0.8,0.6667,0.0,0.0,0.0,1.0,1.0,34.42,0
A006281,0.0,0.20979021,0.1537657,0.645,0.25,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,37.7,0
A006282,0.0,0.6993007,0.38493723,0.32,0.375,0.75,0.0,0.3333,0.0,0.0,1.0,0.0,1.0,46.58,0
A006283,0.1,0.3986014,0.1537657,0.665,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,41.9,0
A006284,0.2,0.5244755,0.23064853,0.92,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58,1
A006285,0.2,0.3216783,0.5387029,0.56,0.125,0.25,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,53.23,1
A006286,0.1,0.55244756,0.3080544,0.515,0.5,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,55.15,1
A006287,0.2,0.48251748,0.92311716,0.945,0.625,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,47.08,0
A006288,0.1,0.4125874,0.07688285,0.255,0.25,0.25,1.0,0.3333,0.25,1.0,0.0,1.0,0.0,51.3,1
A006289,0.4,0.30769232,1.0,0.725,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,53.75,1
A006290,0.3,0.3006993,0.61558574,0.09,0.875,0.0,0.8,0.3333,0.25,0.0,0.0,0.0,1.0,44.28,1
A006291,0.2,0.27272728,0.92311716,0.465,0.625,0.25,0.4,0.3333,0.0,0.0,0.0,0.0,1.0,40.77,0
A006292,0.1,0.55244756,0.23064853,0.965,0.625,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,59.27,1
A006293,0.2,0.54545456,0.07688285,0.395,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.7,1
A006294,0.2,0.27272728,0.0,0.335,0.875,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,33.73,0
A006295,0.2,0.5874126,0.3080544,0.985,0.75,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.1,1
A006296,0.1,0.17482518,0.07688285,0.785,0.75,0.25,0.8,0.3333,0.0,1.0,0.0,0.0,1.0,41.6,0
A006297,0.2,0.24475524,0.3080544,0.775,0.5,0.5,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,34.25,0
A006298,0.3,0.55944055,0.38493723,0.355,0.25,0.25,0.0,0.3333,0.25,0.0,0.0,0.0,0.0,44.3,0
A006299,0.1,0.34965035,0.4618201,0.905,0.5,0.5,0.8,0.0,0.0,1.0,0.0,1.0,1.0,52.05,1
A006300,0.4,0.28671327,0.7693515,0.305,0.0,0.75,0.4,0.0,0.0,1.0,0.0,0.0,1.0,54.05,1
A006301,0.0,0.34965035,0.3080544,0.375,0.5,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,1.0,33.75,0
A006302,0.25,0.34265736,0.5387029,0.645,0.625,0.75,0.2,0.3333,0.75,1.0,0.0,1.0,1.0,63.32,1
A006303,0.0,0.48951048,0.61558574,0.825,0.625,0.25,0.4,0.0,0.5,1.0,0.0,0.0,0.0,55.38,1
A006304,0.0,0.35664335,0.38493723,0.065,0.0,0.75,0.4,0.0,0.5,1.0,1.0,1.0,1.0,49.65,0
A006305,0.0,0.3986014,0.07688285,0.615,0.625,0.0,0.2,0.3333,0.5,1.0,0.0,1.0,0.0,52.28,1
A006306,0.25,0.3986014,0.5387029,0.43,0.375,0.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,49.92,0
A006307,0.25,0.7972028,0.23064853,0.89,0.75,0.25,0.2,0.0,0.25,0.0,1.0,0.0,0.0,56.9,1
A006308,0.0,0.6363636,0.07688285,0.35,0.75,1.0,0.2,0.0,0.5,1.0,0.0,0.0,1.0,54.25,1
A006309,0.0,0.33566433,1.0,0.105,0.25,0.75,0.2,0.0,0.0,1.0,0.0,1.0,1.0,38.3,0
A006310,0.25,0.5314685,0.92311716,0.155,0.125,1.0,0.4,0.0,0.25,1.0,0.0,0.0,1.0,53.92,1
A006311,0.25,0.7692308,0.8462343,0.535,0.5,0.5,0.2,0.3333,0.75,1.0,0.0,0.0,1.0,61.6,1
A006312,0.0,0.72727275,0.4618201,0.195,0.125,0.75,0.2,0.3333,0.25,1.0,0.0,0.0,0.0,44.57,0
A006313,0.25,0.4055944,0.8462343,0.87,0.375,0.25,1.0,0.0,0.5,1.0,0.0,1.0,0.0,63.32,1
A006314,0.0,0.54545456,0.4618201,0.24,0.5,0.0,0.8,0.0,0.5,1.0,0.0,0.0,1.0,47.9,0
A006315,0.25,0.48251748,0.8462343,0.105,0.5,0.5,1.0,0.0,0.25,1.0,0.0,0.0,1.0,53.3,1
A006316,0.0,0.6293706,0.92311716,0.765,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,45.65,0
A006317,0.0,0.34265736,0.69246864,0.275,0.625,0.25,0.2,0.3333,0.25,1.0,1.0,1.0,1.0,47.87,0
A006318,0.0,0.6013986,0.69246864,0.89,0.25,0.5,0.2,0.0,0.25,1.0,0.0,0.0,0.0,51.15,1
A006319,0.25,0.3846154,0.5387029,0.46,0.625,1.0,0.8,0.0,0.5,1.0,0.0,1.0,1.0,63.48,1
A006320,0.5,0.55244756,0.7693515,0.055,0.625,0.5,0.6,0.0,0.0,1.0,1.0,0.0,1.0,61.18,1
A006321,0.5,0.53846157,1.0,0.645,0.125,0.25,0.4,0.0,0.25,1.0,1.0,0.0,1.0,67.58,1
A006322,0.25,0.6853147,1.0,0.875,0.75,0.25,0.0,0.0,0.5,1.0,0.0,0.0,0.0,65.25,1
A006323,0.5,0.5174825,0.8462343,0.155,0.375,0.5,0.4,0.3333,0.75,1.0,0.0,0.0,0.0,65.92,1
A006324,0.0,0.32867134,0.92311716,0.185,0.375,0.0,0.4,0.6667,0.5,0.0,1.0,1.0,0.0,31.73,0
A006325,0.25,0.36363637,0.7693515,0.47,0.25,0.0,0.2,0.3333,0.25,1.0,0.0,1.0,1.0,53.7,1
A006326,0.0,0.36363637,0.3080544,0.795,0.125,0.5,0.0,0.3333,0.0,1.0,0.0,1.0,1.0,45.57,0
A006327,0.5,0.48951048,0.8462343,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.5,1
A006328,0.75,0.6433566,1.0,0.855,0.25,0.75,0.2,1.0,0.5,1.0,1.0,0.0,0.0,85.05,1
A006329,0.0,0.5034965,0.5387029,0.405,0.25,0.5,0.4,0.0,0.5,1.0,0.0,0.0,1.0,50.3,0
A006330,0.5,0.6083916,0.61558574,0.08,1.0,0.5,1.0,0.3333,0.0,1.0,0.0,0.0,0.0,60.3,0
A006331,0.25,0.46853146,0.23064853,0.405,0.875,0.25,0.4,0.0,0.5,1.0,0.0,0.0,1.0,61.17,1
A006332,0.5,0.6013986,0.69246864,0.545,0.25,0.5,0.0,0.3333,0.75,1.0,0.0,0.0,0.0,69.2,1
A006333,0.25,0.48951048,0.69246864,0.695,0.375,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,53.58,1
A006334,0.25,0.4965035,1.0,0.49,0.625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.77,1
A006335,0.25,0.3216783,0.38493723,0.105,0.25,0.5,0.2,0.0,0.5,1.0,0.0,1.0,0.0,52.05,1
A006336,0.0,0.46153846,0.92311716,0.77,0.125,0.25,0.4,0.6667,0.5,0.0,1.0,1.0,1.0,40.33,0
A006337,0.0,0.5174825,0.69246864,0.395,0.75,0.75,1.0,0.0,0.5,1.0,0.0,0.0,1.0,53.7,1
A006338,0.25,0.56643355,0.1537657,0.11,0.375,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,47.73,0
A006339,0.0,0.57342654,0.3080544,0.67,0.25,0.25,0.2,0.3333,0.25,1.0,0.0,0.0,1.0,47.95,0
A006340,0.25,0.41958043,0.92311716,0.56,0.125,0.25,0.4,0.0,0.5,1.0,0.0,1.0,0.0,58.98,1
A006341,0.25,0.44755244,0.38493723,0.4,0.125,0.0,0.8,0.0,0.25,1.0,1.0,1.0,1.0,55.38,0
A006342,0.0,0.72727275,0.92311716,0.405,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.8,0
A006343,0.0,0.7902098,0.7693515,0.99,0.875,0.75,0.2,0.3333,0.5,0.0,0.0,0.0,1.0,45.28,0
A006344,0.0,0.4755245,0.7693515,0.22,0.0,0.75,0.0,0.0,0.5,1.0,0.0,0.0,0.0,48.2,0
A006345,0.25,0.7622378,0.92311716,0.455,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.8,1
A006346,0.25,0.5944056,0.4618201,0.96,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.6,1
A006347,0.0,0.5244755,0.07688285,0.905,0.5,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,48.55,0
A006348,0.25,0.5804196,0.69246864,0.1,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,57.25,1
A006349,0.0,0.85314685,0.0,0.85,0.375,1.0,0.2,0.0,0.25,1.0,0.0,0.0,0.0,53.37,1
A006350,0.0,0.6013986,0.0,0.4,0.5,0.25,0.8,0.0,0.25,1.0,0.0,0.0,1.0,46.5,0
A006351,0.25,0.34965035,0.7693515,0.805,0.375,0.5,0.2,0.6667,0.25,1.0,1.0,1.0,0.0,62.68,1
A006352,0.0,0.6433566,0.61558574,0.24,0.25,0.25,0.2,0.3333,0.0,1.0,0.0,0.0,0.0,39.65,0
A006353,0.25,0.6853147,0.7693515,0.02,0.75,0.0,0.6,0.0,0.0,1.0,1.0,0.0,1.0,50.7,1
A006354,0.0,0.7062937,0.07688285,0.43,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.3,0
A006355,0.25,0.7972028,0.5387029,0.125,0.875,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,56.38,1
A006356,0.25,0.5944056,0.69246864,0.06,0.75,0.25,0.6,0.6667,0.25,1.0,0.0,0.0,1.0,53.1,1
A006357,0.0,0.61538464,0.07688285,0.43,0.25,0.25,0.4,0.0,0.5,1.0,0.0,0.0,0.0,49.55,0
A006358,0.0,0.83916086,0.69246864,0.11,1.0,0.5,0.4,0.3333,0.0,1.0,0.0,0.0,1.0,43.1,0
A006359,0.0,0.6083916,0.5387029,0.82,0.25,0.25,0.2,0.3333,0.0,1.0,0.0,0.0,0.0,45.45,0
A006360,0.25,0.32867134,0.38493723,0.065,0.625,0.25,0.6,0.0,0.5,1.0,0.0,1.0,1.0,53.52,1
A006361,0.25,0.57342654,0.38493723,0.85,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.75,1
A006362,0.25,0.6503497,0.69246864,0.95,0.25,0.0,0.6,0.0,0.5,1.0,0.0,0.0,1.0,62.5,1
A006363,0.0,0.6293706,0.38493723,0.74,0.375,0.5,0.2,0.0,0.5,1.0,0.0,0.0,1.0,54.28,1
A006364,0.0,0.5874126,0.3080544,0.27,0.375,1.0,0.0,0.3333,0.25,1.0,0.0,0.0,1.0,47.57,1
A006365,0.0,0.7062937,0.38493723,0.52,0.125,0.75,0.4,0.0,0.0,1.0,0.0,0.0,1.0,43.82,0
A006366,0.0,0.48951048,0.5387029,0.65,0.75,0.25,0.2,0.0,0.75,1.0,0.0,0.0,1.0,54.25,1
A006367,0.25,0.3916084,0.8462343,0.67,0.5,0.5,0.2,0.0,0.25,1.0,1.0,1.0,0.0,61.95,1
A006368,0.0,0.62237763,0.07688285,0.38,0.375,0.0,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,40.67,0
A006369,0.75,0.5174825,0.3080544,0.12,0.25,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,67.7,1
A006370,0.5,0.8741259,0.7693515,0.005,0.625,0.25,0.0,0.3333,0.75,1.0,0.0,0.0,0.0,64.67,1
A006371,0.0,0.44055945,0.3080544,0.66,0.75,0.75,0.4,0.0,0.25,1.0,0.0,1.0,0.0,52.35,1
A006372,0.0,0.53846157,0.1537657,0.155,0.375,0.25,0.4,0.0,0.0,1.0,0.0,0.0,0.0,39.42,0
A006373,0.25,0.6013986,1.0,0.105,0.625,0.75,0.4,0.0,0.25,1.0,0.0,0.0,0.0,54.93,1
A006374,0.5,0.6923077,0.61558574,0.695,1.0,0.5,0.0,0.3333,0.5,1.0,1.0,0.0,0.0,77.45,1
A006375,0.25,0.3846154,0.4618201,0.61,0.625,0.5,0.6,0.0,0.25,0.0,0.0,1.0,1.0,51.47,1
A006376,0.0,0.6293706,0.8462343,0.38,0.625,1.0,0.2,0.0,0.25,1.0,0.0,0.0,1.0,49.92,0
A006377,0.25,0.5104895,0.69246864,0.325,0.375,1.0,0.2,0.0,0.5,1.0,0.0,0.0,0.0,60.88,1
A006378,0.25,0.7132867,1.0,0.575,0.375,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.38,1
A006379,0.25,0.73426574,0.92311716,0.7,0.75,0.75,0.0,0.0,0.25,1.0,0.0,0.0,1.0,61.5,1
A006380,0.0,0.46153846,0.38493723,0.605,0.5,1.0,0.4,0.0,0.25,1.0,0.0,1.0,1.0,51.55,1
A006381,0.25,0.54545456,0.7693515,0.135,0.75,0.5,0.2,1.0,0.25,1.0,1.0,0.0,0.0,57.85,1
A006382,0.25,0.6363636,0.3080544,0.155,0.875,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,59.67,1
A006383,0.0,0.6573427,0.3080544,0.075,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0
A006384,0.5,0.57342654,0.4618201,0.29,0.875,0.75,0.2,0.6667,0.25,1.0,0.0,0.0,0.0,66.78,1
A006385,0.25,0.3846154,0.8462343,0.09,0.875,0.25,0.0,0.0,0.5,1.0,0.0,1.0,0.0,58.02,1
A006386,0.0,0.7622378,0.1537657,0.275,0.375,0.25,0.4,0.0,0.75,1.0,1.0,0.0,0.0,51.62,1
A006387,0.25,0.62237763,0.23064853,0.205,0.5,0.0,0.6,0.3333,0.0,1.0,1.0,0.0,0.0,51.3,1
A006388,0.0,0.7062937,0.23064853,0.64,0.625,1.0,0.6,0.3333,0.75,0.0,0.0,0.0,1.0,49.02,0
A006389,0.25,0.85314685,0.38493723,0.07,0.0,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,46.45,0
A006390,0.25,0.75524473,0.5387029,0.07,0.375,0.5,0.4,0.3333,0.0,1.0,1.0,0.0,0.0,51.32,1
A006391,0.0,0.4125874,0.8462343,0.175,0.5,0.25,0.6,0.0,0.25,0.0,0.0,1.0,0.0,29.25,0
A006392,0.0,0.53846157,0.92311716,0.095,0.0,0.5,0.4,0.6667,0.0,1.0,0.0,0.0,1.0,37.95,0
A006393,0.25,0.7132867,0.38493723,0.965,0.375,0.0,0.2,1.0,0.75,1.0,0.0,0.0,0.0,63.28,1
A006394,0.25,0.42657343,0.3080544,0.48,0.125,0.5,0.8,0.3333,0.0,1.0,0.0,1.0,0.0,51.17,1
A006395,0.25,0.8881119,0.23064853,0.065,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0
A006396,0.0,0.83916086,0.4618201,0.94,0.125,0.25,0.2,0.0,0.25,1.0,0.0,0.0,0.0,50.02,1
A006397,0.25,0.5944056,0.38493723,0.465,0.125,0.5,0.6,0.0,0.5,1.0,0.0,0.0,0.0,59.02,1
A006398,0.25,0.45454547,0.92311716,0.3,0.5,1.0,0.6,0.3333,0.0,1.0,0.0,1.0,1.0,53.25,1
A006399,0.0,0.4755245,0.07688285,0.485,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.35,0
A006400,0.0,0.37062937,0.23064853,0.95,0.375,0.5,0.0,0.0,0.75,1.0,0.0,1.0,1.0,56.38,1
A006401,0.1429,0.43356642,0.92311716,0.685,0.875,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,43.73,0
A006402,0.0,0.5244755,0.69246864,0.88,0.375,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,53.67,1
A006403,0.2857,0.4965035,0.61558574,0.37,0.125,0.5,0.2,0.0,1.0,1.0,0.0,0.0,0.0,59.32,1
A006404,0.1429,0.44055945,0.8462343,0.14,0.875,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,38.28,0
A006405,0.1429,0.61538464,0.61558574,0.735,0.625,0.0,0.2,0.0,0.75,0.0,0.0,0.0,0.0,50.98,1
A006406,0.2857,0.48251748,0.61558574,0.695,1.0,0.5,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,66.95,1
A006407,0.2857,0.13286713,1.0,0.42,0.625,0.5,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,34.33,0
A006408,0.0,0.44755244,0.3080544,0.075,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0
A006409,0.0,0.18881118,0.07688285,0.615,0.625,0.0,0.2,0.3333,0.5,1.0,1.0,0.0,0.0,38.78,0
A006410,0.1429,0.32867134,0.1537657,0.86,1.0,0.25,0.2,0.3333,0.0,0.0,0.0,1.0,1.0,44.1,1
A006411,0.0,0.46153846,0.4618201,0.97,0.125,0.25,0.6,0.6667,0.5,1.0,0.0,1.0,1.0,54.32,1
A006412,0.2857,0.16783217,0.92311716,0.57,1.0,1.0,0.8,0.0,0.25,0.0,0.0,0.0,1.0,30.7,0
A006413,0.1429,0.45454547,0.23064853,0.875,0.375,0.5,0.2,0.0,0.75,1.0,0.0,1.0,1.0,60.63,1
A006414,0.0,0.42657343,0.5387029,0.685,0.25,0.25,0.0,0.0,0.5,1.0,0.0,1.0,1.0,52.1,1
A006415,0.0,0.27272728,0.23064853,0.325,0.5,0.5,0.4,0.3333,0.25,1.0,0.0,1.0,0.0,36.25,0
A006416,0.0,0.26573426,0.07688285,0.615,0.0,0.0,1.0,0.6667,0.0,0.0,0.0,1.0,0.0,22.65,0
A006417,0.2857,0.26573426,0.92311716,0.5,0.875,0.25,0.4,0.0,0.25,0.0,1.0,1.0,0.0,36.38,0
A006418,0.0,0.53846157,0.38493723,0.265,0.125,1.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,42.77,0
A006419,0.1429,0.28671327,0.23064853,0.56,0.5,0.5,0.0,0.0,0.25,0.0,1.0,1.0,1.0,40.6,0
A006420,0.2857,0.6293706,0.69246864,0.11,1.0,0.5,0.4,0.3333,0.0,0.0,0.0,0.0,1.0,45.6,0
